user_id,recommendations
557764  ,"[(17701, 4.968994027828949), (16526, 4.961742698479091), (14939, 4.949957076241424), (21174, 4.934359341616278), (21015, 4.925682259764963), (22304, 4.924630932805189), (24421, 4.919636315247261), (21052, 4.913561706897849), (18027, 4.911504545888848), (22967, 4.908668435842946), (9959, 4.903861402886237), (21601, 4.902191534351096), (13838, 4.900576888275649), (24768, 4.899164642654302), (10477, 4.898812081037575), (21412, 4.897411457251492), (9184, 4.891800177819699), (25642, 4.891291013210944), (20476, 4.889962805869676), (22911, 4.889039867764303)]"
4399762 ,"[(17701, 4.487118283469463), (16526, 4.479866954119604), (14939, 4.468081331881938), (21174, 4.4524835972567915), (21015, 4.443806515405477), (22304, 4.442755188445703), (24421, 4.437760570887774), (21052, 4.431685962538363), (18027, 4.429628801529361), (22967, 4.42679269148346), (9959, 4.421985658526751), (21601, 4.4203157899916095), (13838, 4.418701143916162), (24768, 4.4172888982948155), (10477, 4.416936336678089), (21412, 4.415535712892005), (9184, 4.409924433460213), (25642, 4.409415268851458), (20476, 4.408087061510189), (22911, 4.407164123404817)]"
281371  ,"[(21174, 5), (14939, 5), (17701, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (22967, 5), (9959, 4.99792853573521), (21601, 4.996258667200069), (13838, 4.994644021124621), (24768, 4.993231775503275), (10477, 4.992879213886548), (21412, 4.991478590100464), (9184, 4.985867310668672), (25642, 4.985358146059917), (20476, 4.984029938718648), (22911, 4.983107000613276)]"
1530690 ,"[(21174, 5), (14939, 5), (17701, 5), (16526, 5), (21015, 4.994472700439889), (22304, 4.993421373480115), (24421, 4.988426755922187), (21052, 4.982352147572775), (18027, 4.980294986563774), (22967, 4.977458876517872), (9959, 4.972651843561163), (21601, 4.970981975026022), (13838, 4.969367328950574), (10477, 4.967602521712501), (21412, 4.9662018979264175), (9184, 4.960590618494625), (20476, 4.958753246544601), (22911, 4.957830308439229), (7364, 4.957401883475935), (16794, 4.95473863291762)]"
4741263 ,"[(17701, 4.8990124239882125), (16526, 4.891761094638354), (14939, 4.879975472400687), (21174, 4.864377737775541), (21015, 4.855700655924226), (22304, 4.854649328964452), (24421, 4.849654711406524), (21052, 4.843580103057112), (18027, 4.841522942048111), (22967, 4.838686832002209), (9959, 4.8338797990455005), (21601, 4.832209930510359), (13838, 4.830595284434912), (24768, 4.829183038813565), (10477, 4.8288304771968384), (21412, 4.827429853410755), (9184, 4.8218185739789625), (25642, 4.821309409370207), (20476, 4.819981202028939), (22911, 4.819058263923567)]"
3412123 ,"[(17701, 4.6500998187204985), (16526, 4.64284848937064), (14939, 4.631062867132973), (21174, 4.615465132507827), (21015, 4.606788050656512), (22304, 4.605736723696738), (24421, 4.60074210613881), (21052, 4.594667497789398), (18027, 4.592610336780397), (22967, 4.589774226734495), (9959, 4.5849671937777865), (21601, 4.583297325242645), (13838, 4.581682679167198), (24768, 4.580270433545851), (10477, 4.5799178719291245), (21412, 4.578517248143041), (9184, 4.5729059687112485), (20476, 4.571068596761225), (22911, 4.570145658655853), (7364, 4.5697172336925584)]"
617799  ,"[(17701, 4.701405031158208), (14939, 4.682368079570683), (21174, 4.666770344945537), (21015, 4.658093263094221), (22304, 4.657041936134448), (24421, 4.652047318576519), (21052, 4.645972710227108), (18027, 4.643915549218106), (22967, 4.641079439172205), (9959, 4.636272406215496), (21601, 4.634602537680355), (13838, 4.632987891604907), (24768, 4.631575645983561), (10477, 4.631223084366834), (21412, 4.62982246058075), (9184, 4.624211181148958), (25642, 4.623702016540203), (20476, 4.622373809198934), (22911, 4.621450871093562), (7364, 4.621022446130268)]"
2883122 ,"[(17701, 4.7336517726430225), (16526, 4.726400443293164), (14939, 4.7146148210554975), (21015, 4.690340004579037), (22304, 4.689288677619262), (24421, 4.684294060061334), (21052, 4.678219451711922), (18027, 4.676162290702921), (22967, 4.673326180657019), (9959, 4.6685191477003105), (21601, 4.666849279165169), (13838, 4.665234633089722), (24768, 4.663822387468375), (10477, 4.6634698258516485), (21412, 4.662069202065565), (9184, 4.656457922633773), (25642, 4.655948758025017), (20476, 4.654620550683749), (22911, 4.653697612578377), (7364, 4.6532691876150825)]"
167463  ,"[(17701, 4.874128250331353), (14939, 4.855091298743828), (21174, 4.839493564118682), (21015, 4.830816482267366), (22304, 4.829765155307593), (24421, 4.824770537749664), (21052, 4.818695929400253), (18027, 4.816638768391251), (22967, 4.81380265834535), (9959, 4.808995625388641), (21601, 4.8073257568534995), (13838, 4.805711110778052), (24768, 4.804298865156706), (10477, 4.803946303539979), (21412, 4.802545679753895), (9184, 4.796934400322103), (25642, 4.796425235713348), (20476, 4.795097028372079), (22911, 4.794174090266707), (7364, 4.793745665303413)]"
2062586 ,"[(17691, 5), (9999, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (9857, 5), (7304, 5), (24720, 5), (9300, 5), (8818, 5)]"
1452636 ,"[(17701, 5), (16526, 5), (14939, 4.9974497915036284), (21174, 4.981852056878482), (21015, 4.973174975027167), (22304, 4.972123648067393), (21052, 4.961054422160053), (18027, 4.958997261151052), (9959, 4.9513541181484415), (21601, 4.9496842496133), (13838, 4.948069603537853), (24768, 4.946657357916506), (10477, 4.9463047962997795), (21412, 4.944904172513696), (9184, 4.939292893081904), (25642, 4.938783728473148), (20476, 4.93745552113188), (22911, 4.936532583026508), (7364, 4.9361041580632135), (16794, 4.933440907504899)]"
1204942 ,"[(17701, 5), (16526, 4.999776414900604), (14939, 4.987990792662938), (21174, 4.972393058037792), (21015, 4.963715976186476), (22304, 4.962664649226703), (24421, 4.9576700316687745), (21052, 4.951595423319363), (22967, 4.94670215226446), (9959, 4.941895119307751), (21601, 4.94022525077261), (13838, 4.938610604697162), (24768, 4.937198359075816), (10477, 4.936845797459089), (9184, 4.929833894241213), (25642, 4.929324729632458), (20476, 4.927996522291189), (22911, 4.927073584185817), (7364, 4.926645159222523), (16794, 4.923981908664208)]"
3824241 ,"[(17701, 4.9892367791366246), (16526, 4.981985449786766), (14939, 4.9701998275490995), (21174, 4.954602092923953), (21015, 4.945925011072639), (22304, 4.944873684112864), (24421, 4.939879066554936), (21052, 4.9338044582055245), (22967, 4.9289111871506215), (9959, 4.924104154193913), (21601, 4.922434285658771), (13838, 4.920819639583324), (24768, 4.919407393961977), (10477, 4.9190548323452505), (21412, 4.917654208559167), (9184, 4.912042929127375), (25642, 4.9115337645186194), (20476, 4.910205557177351), (22911, 4.909282619071979), (7364, 4.9088541941086845)]"
171758  ,"[(17701, 4.82524548818624), (16526, 4.817994158836381), (14939, 4.806208536598715), (21174, 4.7906108019735685), (21015, 4.781933720122254), (22304, 4.7808823931624795), (24421, 4.775887775604551), (21052, 4.76981316725514), (18027, 4.767756006246138), (22967, 4.764919896200237), (9959, 4.760112863243528), (21601, 4.758442994708386), (13838, 4.756828348632939), (24768, 4.7554161030115925), (10477, 4.755063541394866), (21412, 4.753662917608782), (9184, 4.74805163817699), (25642, 4.7475424735682346), (20476, 4.746214266226966), (22911, 4.745291328121594)]"
24303   ,"[(17701, 4.780816065081023), (16526, 4.773564735731164), (14939, 4.761779113493498), (21174, 4.746181378868352), (21015, 4.737504297017036), (22304, 4.736452970057263), (24421, 4.7314583524993346), (21052, 4.725383744149923), (18027, 4.7233265831409215), (22967, 4.72049047309502), (9959, 4.715683440138311), (21601, 4.71401357160317), (13838, 4.712398925527722), (24768, 4.710986679906376), (10477, 4.710634118289649), (21412, 4.709233494503565), (9184, 4.703622215071773), (25642, 4.703113050463018), (20476, 4.701784843121749), (22911, 4.700861905016377)]"
1656171 ,"[(17691, 5), (9999, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (8669, 5), (16570, 5), (16098, 5), (9857, 5), (24720, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5)]"
2248760 ,"[(17701, 4.8477407430770345), (16526, 4.840489413727176), (14939, 4.8287037914895095), (21174, 4.813106056864363), (21015, 4.804428975013048), (22304, 4.803377648053274), (24421, 4.798383030495346), (21052, 4.792308422145934), (18027, 4.790251261136933), (22967, 4.787415151091031), (9959, 4.7826081181343225), (21601, 4.780938249599181), (13838, 4.779323603523734), (24768, 4.777911357902387), (10477, 4.7775587962856605), (21412, 4.776158172499577), (9184, 4.770546893067785), (20476, 4.768709521117761), (7364, 4.7673581580490945), (16794, 4.76469490749078)]"
558112  ,"[(17701, 4.75219187730295), (16526, 4.7449405479530915), (21174, 4.717557191090279), (21015, 4.708880109238963), (22304, 4.70782878227919), (24421, 4.702834164721262), (21052, 4.69675955637185), (18027, 4.694702395362849), (22967, 4.691866285316947), (9959, 4.687059252360238), (21601, 4.685389383825097), (13838, 4.6837747377496495), (24768, 4.682362492128303), (10477, 4.682009930511576), (21412, 4.680609306725493), (9184, 4.6749980272937), (25642, 4.674488862684945), (20476, 4.673160655343676), (22911, 4.672237717238304), (7364, 4.67180929227501)]"
4478146 ,"[(17701, 4.734571142152885), (16526, 4.727319812803026), (14939, 4.71553419056536), (21174, 4.699936455940214), (21015, 4.691259374088899), (22304, 4.690208047129125), (24421, 4.6852134295711965), (21052, 4.679138821221785), (18027, 4.677081660212783), (22967, 4.674245550166882), (9959, 4.669438517210173), (21601, 4.667768648675032), (13838, 4.666154002599584), (24768, 4.664741756978238), (10477, 4.664389195361511), (21412, 4.662988571575427), (9184, 4.657377292143635), (25642, 4.65686812753488), (20476, 4.655539920193611), (22911, 4.654616982088239)]"
8218310 ,"[(9999, 5), (9959, 5), (8333, 5), (26819, 5), (16664, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (16760, 5), (25502, 5), (25642, 5), (23591, 5), (8270, 5), (16359, 5), (8669, 5), (16570, 5), (10687, 5), (16098, 5), (17407, 5)]"
4579044 ,"[(9959, 5), (21601, 5), (21174, 5), (14939, 5), (17701, 5), (13838, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (22967, 5), (24768, 4.999951826071172), (10477, 4.999599264454445), (21412, 4.998198640668361), (9184, 4.992587361236569), (25642, 4.992078196627814), (20476, 4.990749989286545), (22911, 4.989827051181173)]"
2503637 ,"[(17691, 5), (9999, 5), (9959, 5), (8333, 5), (26819, 5), (16664, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (16760, 5), (25502, 5), (25642, 5), (23591, 5), (8270, 5), (16359, 5), (8669, 5), (16570, 5), (10687, 5), (16098, 5)]"
793802  ,"[(17701, 4.942314784867167), (16526, 4.935063455517309), (14939, 4.923277833279642), (21174, 4.907680098654496), (21015, 4.8990030168031815), (22304, 4.897951689843407), (24421, 4.892957072285479), (21052, 4.886882463936067), (18027, 4.884825302927066), (22967, 4.881989192881164), (9959, 4.877182159924455), (21601, 4.875512291389314), (13838, 4.873897645313867), (24768, 4.87248539969252), (10477, 4.872132838075793), (21412, 4.87073221428971), (9184, 4.865120934857917), (25642, 4.864611770249162), (20476, 4.863283562907894), (22911, 4.8623606248025215)]"
5693063 ,"[(17701, 4.9613821069639235), (16526, 4.954130777614065), (14939, 4.942345155376398), (21174, 4.926747420751252), (21015, 4.918070338899938), (22304, 4.917019011940163), (24421, 4.912024394382235), (21052, 4.905949786032823), (18027, 4.903892625023822), (22967, 4.90105651497792), (9959, 4.8962494820212115), (21601, 4.89457961348607), (13838, 4.892964967410623), (24768, 4.891552721789276), (10477, 4.891200160172549), (21412, 4.889799536386466), (9184, 4.8841882569546735), (25642, 4.883679092345918), (20476, 4.88235088500465), (22911, 4.881427946899278)]"
725837  ,"[(17701, 5), (16526, 5), (14939, 4.991071319026585), (21015, 4.966796502550125), (22304, 4.96574517559035), (24421, 4.960750558032422), (21052, 4.95467594968301), (18027, 4.952618788674009), (22967, 4.949782678628107), (9959, 4.9449756456713985), (21601, 4.943305777136257), (13838, 4.94169113106081), (24768, 4.940278885439463), (10477, 4.939926323822736), (21412, 4.938525700036653), (9184, 4.9329144206048605), (25642, 4.932405255996105), (20476, 4.931077048654837), (22911, 4.930154110549465), (7364, 4.92972568558617)]"
1466506 ,"[(17701, 4.559598179389033), (16526, 4.552346850039174), (14939, 4.540561227801508), (21174, 4.524963493176362), (21015, 4.516286411325046), (22304, 4.515235084365273), (24421, 4.510240466807344), (21052, 4.504165858457933), (18027, 4.502108697448931), (22967, 4.49927258740303), (9959, 4.494465554446321), (21601, 4.4927956859111795), (13838, 4.491181039835732), (24768, 4.489768794214386), (21412, 4.488015608811575), (9184, 4.482404329379783), (25642, 4.481895164771028), (20476, 4.480566957429759), (22911, 4.479644019324387), (7364, 4.479215594361093)]"
3017288 ,"[(21174, 5), (14939, 5), (17701, 5), (16526, 5), (22304, 5), (21015, 5), (24421, 5), (21052, 4.9986662175275285), (18027, 4.996609056518527), (22967, 4.9937729464726255), (9959, 4.988965913515917), (21601, 4.987296044980775), (13838, 4.985681398905328), (24768, 4.984269153283981), (10477, 4.9839165916672545), (21412, 4.982515967881171), (9184, 4.976904688449379), (25642, 4.9763955238406234), (20476, 4.975067316499355), (22911, 4.974144378393983)]"
268260  ,"[(17701, 4.783239679612797), (16526, 4.7759883502629386), (14939, 4.764202728025272), (21174, 4.748604993400126), (21015, 4.739927911548811), (22304, 4.738876584589037), (24421, 4.733881967031109), (21052, 4.727807358681697), (18027, 4.725750197672696), (22967, 4.722914087626794), (9959, 4.718107054670085), (21601, 4.716437186134944), (13838, 4.7148225400594965), (24768, 4.71341029443815), (10477, 4.713057732821423), (21412, 4.71165710903534), (9184, 4.706045829603547), (25642, 4.705536664994792), (20476, 4.7042084576535235), (22911, 4.703285519548151)]"
3077408 ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.986817412859152), (21015, 4.978140331007836), (22304, 4.977089004048063), (24421, 4.972094386490134), (21052, 4.966019778140723), (18027, 4.963962617131721), (22967, 4.96112650708582), (21601, 4.9546496055939695), (13838, 4.953034959518522), (24768, 4.951622713897176), (10477, 4.951270152280449), (21412, 4.949869528494365), (9184, 4.944258249062573), (25642, 4.943749084453818), (20476, 4.942420877112549), (22911, 4.941497939007177), (7364, 4.941069514043883)]"
264695  ,"[(17701, 4.965345877057681), (16526, 4.958094547707822), (14939, 4.946308925470156), (21174, 4.93071119084501), (21015, 4.922034108993694), (22304, 4.920982782033921), (24421, 4.915988164475992), (21052, 4.909913556126581), (18027, 4.907856395117579), (22967, 4.905020285071678), (9959, 4.900213252114969), (21601, 4.8985433835798275), (13838, 4.89692873750438), (24768, 4.895516491883034), (10477, 4.895163930266307), (21412, 4.893763306480223), (9184, 4.888152027048431), (25642, 4.887642862439676), (20476, 4.886314655098407), (22911, 4.885391716993035)]"
3148162 ,"[(17701, 4.543560364883129), (16526, 4.536309035533271), (14939, 4.524523413295604), (21174, 4.508925678670458), (21015, 4.500248596819143), (22304, 4.499197269859369), (24421, 4.494202652301441), (21052, 4.488128043952029), (18027, 4.486070882943028), (22967, 4.483234772897126), (9959, 4.478427739940417), (21601, 4.476757871405276), (13838, 4.475143225329829), (24768, 4.473730979708482), (10477, 4.473378418091755), (21412, 4.471977794305672), (9184, 4.466366514873879), (25642, 4.465857350265124), (20476, 4.464529142923856), (22911, 4.4636062048184835)]"
1590410 ,"[(17701, 4.963326011614472), (16526, 4.956074682264614), (14939, 4.944289060026947), (21174, 4.928691325401801), (21015, 4.9200142435504866), (22304, 4.918962916590712), (24421, 4.913968299032784), (21052, 4.907893690683372), (18027, 4.905836529674371), (22967, 4.903000419628469), (9959, 4.89819338667176), (21601, 4.896523518136619), (13838, 4.894908872061172), (24768, 4.893496626439825), (10477, 4.893144064823098), (21412, 4.891743441037015), (9184, 4.8861321616052225), (25642, 4.885622996996467), (20476, 4.884294789655199), (22911, 4.883371851549827)]"
2467229 ,"[(17701, 4.834805458453508), (16526, 4.82755412910365), (14939, 4.815768506865983), (21174, 4.800170772240837), (21015, 4.791493690389522), (22304, 4.790442363429748), (24421, 4.78544774587182), (21052, 4.779373137522408), (18027, 4.777315976513407), (22967, 4.774479866467505), (9959, 4.769672833510796), (21601, 4.768002964975655), (13838, 4.766388318900208), (24768, 4.764976073278861), (10477, 4.764623511662134), (21412, 4.763222887876051), (9184, 4.757611608444258), (25642, 4.757102443835503), (20476, 4.755774236494235), (22911, 4.7548512983888624)]"
